0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:54:30 +0900] "GET /minesweeper/join.jsp HTTP/1.1" 200 3936
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:55:31 +0900] "GET /minesweeper/join.jsp HTTP/1.1" 200 3666
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:55:31 +0900] "GET /minesweeper/css/style.css?ver=1.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:55:36 +0900] "POST /member/processAddMember.do HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:57:51 +0900] "GET /minesweeper/index.jsp HTTP/1.1" 200 1653
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:57:52 +0900] "GET /minesweeper/login.jsp HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:57:52 +0900] "GET /minesweeper/join.jsp HTTP/1.1" 200 3666
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:57:52 +0900] "GET /minesweeper/css/style.css?ver=1.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:57:53 +0900] "GET /minesweeper/login.jsp HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:57:53 +0900] "GET /minesweeper/join.jsp HTTP/1.1" 200 3666
0:0:0:0:0:0:0:1 - - [11/Jun/2021:23:57:54 +0900] "GET /minesweeper/index.jsp HTTP/1.1" 200 1653
